"","orders_key","loc_key","date","pizza_key","dough_key","cheese_key","topping_key","quantity","profit","pizza_size","pizza_size_value","street","city_key","city","country","year","month"
"1698",795,11,2021-03-21,41,61,71,81,2,50,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","03"
"1699",1822,19,2018-09-02,42,62,72,82,3,104,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","09"
"1700",193,12,2017-09-26,43,63,73,83,3,79,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","09"
"1701",193,12,2017-09-26,43,63,73,83,3,79,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","09"
"1702",167,8,2019-02-26,44,64,74,84,1,58,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","02"
"1703",167,8,2019-02-26,44,64,74,84,1,58,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2019","02"
"1704",1050,20,2018-09-10,45,65,75,85,5,113,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","09"
"1705",1644,2,2018-09-15,41,66,76,86,2,100,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","09"
"1706",1093,11,2018-02-26,42,67,77,87,5,119,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","02"
"1707",1093,11,2018-02-26,42,67,77,87,5,119,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","02"
"1708",1396,6,2021-05-18,43,68,78,88,4,61,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","05"
"1709",1396,6,2021-05-18,43,68,78,88,4,61,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","05"
"1710",168,12,2020-07-30,44,69,79,89,1,77,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","07"
"1711",168,12,2020-07-30,44,69,79,89,1,77,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","07"
"1712",1920,10,2020-07-17,45,70,80,90,1,55,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","07"
"1713",1032,11,2021-07-04,41,61,71,81,5,47,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","07"
"1714",1032,11,2021-07-04,41,61,71,81,5,47,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","07"
"1715",1667,19,2020-11-21,42,62,72,82,5,120,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2020","11"
"1716",1171,12,2017-07-11,43,63,73,83,5,31,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","07"
"1717",1171,12,2017-07-11,43,63,73,83,5,31,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","07"
"1718",970,8,2017-01-09,44,64,74,84,5,33,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","01"
"1719",970,8,2017-01-09,44,64,74,84,5,33,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","01"
"1720",548,20,2020-11-03,45,65,75,85,3,65,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","11"
"1721",391,2,2019-02-23,41,66,76,86,3,27,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","02"
"1722",1534,11,2020-01-10,42,67,77,87,5,110,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2020","01"
"1723",1534,11,2020-01-10,42,67,77,87,5,110,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","01"
"1724",1475,6,2017-07-17,43,68,78,88,3,66,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","07"
"1725",1475,6,2017-07-17,43,68,78,88,3,66,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","07"
"1726",677,12,2020-10-11,44,69,79,89,5,73,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","10"
"1727",677,12,2020-10-11,44,69,79,89,5,73,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","10"
"1728",1973,10,2019-10-03,45,70,80,90,4,76,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","10"
"1729",1784,11,2021-06-28,41,61,71,81,4,49,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","06"
"1730",1784,11,2021-06-28,41,61,71,81,4,49,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","06"
"1731",457,19,2020-05-25,42,62,72,82,1,106,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2020","05"
"1732",1754,12,2018-03-02,43,63,73,83,3,88,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","03"
"1733",1754,12,2018-03-02,43,63,73,83,3,88,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2018","03"
"1734",234,8,2020-03-22,44,64,74,84,5,103,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","03"
"1735",234,8,2020-03-22,44,64,74,84,5,103,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","03"
"1736",296,20,2020-08-18,45,65,75,85,4,108,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","08"
"1737",458,2,2021-07-23,41,66,76,86,4,41,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2021","07"
"1738",336,11,2017-02-05,42,67,77,87,4,87,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","02"
"1739",336,11,2017-02-05,42,67,77,87,4,87,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","02"
"1740",1588,6,2017-04-08,43,68,78,88,2,48,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","04"
"1741",1588,6,2017-04-08,43,68,78,88,2,48,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","04"
"1742",1636,12,2021-06-30,44,69,79,89,3,39,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","06"
"1743",1636,12,2021-06-30,44,69,79,89,3,39,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","06"
"1744",1751,10,2020-01-04,45,70,80,90,3,56,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","01"
"1745",640,11,2018-07-25,41,61,71,81,4,79,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","07"
"1746",640,11,2018-07-25,41,61,71,81,4,79,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","07"
"1747",1498,19,2017-02-07,42,62,72,82,2,86,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","02"
"1748",644,12,2020-12-04,43,63,73,83,2,106,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","12"
"1749",644,12,2020-12-04,43,63,73,83,2,106,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","12"
"1750",1132,8,2020-04-30,44,64,74,84,5,76,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","04"
"1751",1132,8,2020-04-30,44,64,74,84,5,76,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","04"
"1752",1490,20,2019-12-09,45,65,75,85,2,89,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","12"
"1753",1406,2,2021-08-12,41,66,76,86,5,75,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2021","08"
"1754",155,11,2018-01-08,42,67,77,87,5,38,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","01"
"1755",155,11,2018-01-08,42,67,77,87,5,38,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","01"
"1756",1405,6,2018-01-24,43,68,78,88,2,85,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","01"
"1757",1405,6,2018-01-24,43,68,78,88,2,85,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","01"
"1758",1350,12,2019-02-03,44,69,79,89,5,56,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","02"
"1759",1350,12,2019-02-03,44,69,79,89,5,56,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","02"
"1760",964,10,2021-02-09,45,70,80,90,4,104,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2021","02"
"1761",181,11,2018-10-13,41,61,71,81,2,26,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","10"
"1762",181,11,2018-10-13,41,61,71,81,2,26,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","10"
"1763",953,19,2018-06-15,42,62,72,82,4,114,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","06"
"1764",1240,12,2019-11-18,43,63,73,83,1,60,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","11"
"1765",1240,12,2019-11-18,43,63,73,83,1,60,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","11"
"1766",1890,8,2018-02-18,44,64,74,84,5,36,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","02"
"1767",1890,8,2018-02-18,44,64,74,84,5,36,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","02"
"1768",391,20,2019-10-06,45,65,75,85,3,83,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","10"
"1769",1548,2,2017-09-21,41,66,76,86,3,29,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","09"
"1770",1326,11,2018-02-28,42,67,77,87,4,71,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","02"
"1771",1326,11,2018-02-28,42,67,77,87,4,71,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","02"
"1772",1787,6,2020-02-12,43,68,78,88,2,35,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","02"
"1773",1787,6,2020-02-12,43,68,78,88,2,35,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","02"
"1774",1579,12,2021-07-26,44,69,79,89,4,78,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","07"
"1775",1579,12,2021-07-26,44,69,79,89,4,78,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","07"
"1776",911,10,2018-05-20,45,70,80,90,4,73,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","05"
"1777",938,11,2020-05-04,41,61,71,81,5,81,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","05"
"1778",938,11,2020-05-04,41,61,71,81,5,81,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","05"
"1779",377,19,2018-01-21,42,62,72,82,3,100,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","01"
"1780",1923,12,2017-04-02,43,63,73,83,1,54,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","04"
"1781",1923,12,2017-04-02,43,63,73,83,1,54,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","04"
"1782",1512,8,2019-07-01,44,64,74,84,3,72,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","07"
"1783",1512,8,2019-07-01,44,64,74,84,3,72,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2019","07"
"1784",1426,20,2019-09-14,45,65,75,85,4,51,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","09"
"1785",1156,2,2020-03-13,41,66,76,86,3,112,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","03"
"1786",118,11,2020-01-09,42,67,77,87,4,80,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2020","01"
"1787",118,11,2020-01-09,42,67,77,87,4,80,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","01"
"1788",1310,6,2019-11-10,43,68,78,88,5,33,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","11"
"1789",1310,6,2019-11-10,43,68,78,88,5,33,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","11"
"1790",289,12,2018-03-29,44,69,79,89,4,64,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","03"
"1791",289,12,2018-03-29,44,69,79,89,4,64,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2018","03"
"1792",1724,10,2019-05-31,45,70,80,90,4,30,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","05"
"1793",1563,11,2019-11-06,41,61,71,81,1,40,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","11"
"1794",1563,11,2019-11-06,41,61,71,81,1,40,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","11"
"1795",1834,19,2019-01-14,42,62,72,82,1,101,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2019","01"
"1796",788,12,2019-12-14,43,63,73,83,3,51,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","12"
"1797",788,12,2019-12-14,43,63,73,83,3,51,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","12"
"1798",821,8,2017-05-13,44,64,74,84,4,104,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","05"
"1799",821,8,2017-05-13,44,64,74,84,4,104,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","05"
"1800",930,20,2020-10-13,45,65,75,85,4,55,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","10"
"1801",625,2,2019-10-20,41,66,76,86,4,54,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","10"
"1802",221,11,2019-10-08,42,67,77,87,4,44,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","10"
"1803",221,11,2019-10-08,42,67,77,87,4,44,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","10"
"1804",175,6,2017-06-19,43,68,78,88,1,53,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","06"
"1805",175,6,2017-06-19,43,68,78,88,1,53,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","06"
"1806",406,12,2020-05-19,44,69,79,89,4,117,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","05"
"1807",406,12,2020-05-19,44,69,79,89,4,117,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","05"
"1808",511,10,2018-09-16,45,70,80,90,2,78,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","09"
"1809",473,11,2019-01-13,41,61,71,81,1,60,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","01"
"1810",473,11,2019-01-13,41,61,71,81,1,60,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","01"
"1811",1942,19,2021-04-04,42,62,72,82,3,70,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2021","04"
"1812",172,12,2020-07-29,43,63,73,83,2,52,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","07"
"1813",172,12,2020-07-29,43,63,73,83,2,52,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","07"
"1814",455,8,2017-10-19,44,64,74,84,5,90,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","10"
"1815",455,8,2017-10-19,44,64,74,84,5,90,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","10"
"1816",1439,20,2020-04-23,45,65,75,85,1,88,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","04"
"1817",1157,2,2020-04-29,41,66,76,86,5,88,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","04"
"1818",1897,11,2017-06-30,42,67,77,87,3,28,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","06"
"1819",1897,11,2017-06-30,42,67,77,87,3,28,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","06"
"1820",1972,6,2017-03-27,43,68,78,88,5,63,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2017","03"
"1821",1972,6,2017-03-27,43,68,78,88,5,63,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2017","03"
"1822",1247,12,2020-10-22,44,69,79,89,3,32,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","10"
"1823",1247,12,2020-10-22,44,69,79,89,3,32,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","10"
"1824",1479,10,2021-01-02,45,70,80,90,2,32,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2021","01"
"1825",727,11,2021-09-06,41,61,71,81,1,98,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","09"
"1826",727,11,2021-09-06,41,61,71,81,1,98,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","09"
"1827",1277,19,2017-10-01,42,62,72,82,3,82,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","10"
"1828",1118,12,2020-03-17,43,63,73,83,5,41,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","03"
"1829",1118,12,2020-03-17,43,63,73,83,5,41,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","03"
"1830",1461,8,2017-12-06,44,64,74,84,1,114,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","12"
"1831",1461,8,2017-12-06,44,64,74,84,1,114,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","12"
"1832",1129,20,2021-03-03,45,65,75,85,5,68,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","03"
"1833",546,2,2019-03-18,41,66,76,86,5,31,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","03"
"1834",457,11,2020-07-23,42,67,77,87,1,59,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2020","07"
"1835",457,11,2020-07-23,42,67,77,87,1,59,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","07"
"1836",1947,6,2021-08-16,43,68,78,88,3,51,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","08"
"1837",1947,6,2021-08-16,43,68,78,88,3,51,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","08"
"1838",143,12,2018-08-05,44,69,79,89,4,75,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","08"
"1839",143,12,2018-08-05,44,69,79,89,4,75,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2018","08"
"1840",407,10,2019-05-02,45,70,80,90,2,110,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","05"
"1841",1991,11,2018-02-19,41,61,71,81,2,71,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","02"
"1842",1991,11,2018-02-19,41,61,71,81,2,71,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","02"
"1843",1467,19,2021-01-07,42,62,72,82,2,30,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2021","01"
"1844",1835,12,2021-09-09,43,63,73,83,2,82,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","09"
"1845",1835,12,2021-09-09,43,63,73,83,2,82,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2021","09"
"1846",1219,8,2019-02-01,44,64,74,84,4,75,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","02"
"1847",1219,8,2019-02-01,44,64,74,84,4,75,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2019","02"
"1848",1078,20,2018-01-03,45,65,75,85,1,70,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","01"
"1849",1276,2,2021-04-24,41,66,76,86,3,75,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2021","04"
"1850",1000,11,2019-10-27,42,67,77,87,4,111,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","10"
"1851",1000,11,2019-10-27,42,67,77,87,4,111,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","10"
"1852",1185,6,2020-06-10,43,68,78,88,2,114,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","06"
"1853",1185,6,2020-06-10,43,68,78,88,2,114,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","06"
"1854",697,12,2019-11-29,44,69,79,89,2,54,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","11"
"1855",697,12,2019-11-29,44,69,79,89,2,54,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","11"
"1856",590,10,2017-04-13,45,70,80,90,3,67,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","04"
"1857",932,11,2017-12-04,41,61,71,81,4,38,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","12"
"1858",932,11,2017-12-04,41,61,71,81,4,38,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","12"
"1859",986,19,2019-07-13,42,62,72,82,3,114,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2019","07"
"1860",1310,12,2019-06-09,43,63,73,83,3,64,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","06"
"1861",1310,12,2019-06-09,43,63,73,83,3,64,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","06"
"1862",1275,8,2017-03-07,44,64,74,84,3,56,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","03"
"1863",1275,8,2017-03-07,44,64,74,84,3,56,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","03"
"1864",1888,20,2018-03-16,45,65,75,85,4,70,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","03"
"1865",1482,2,2021-08-11,41,66,76,86,4,84,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2021","08"
"1866",1859,11,2021-08-10,42,67,77,87,1,69,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","08"
"1867",1859,11,2021-08-10,42,67,77,87,1,69,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","08"
"1868",1578,6,2019-03-11,43,68,78,88,1,68,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","03"
"1869",1578,6,2019-03-11,43,68,78,88,1,68,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","03"
